Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
4/29/22,0.37,0.73,0.85,,1.41,2.1,2.7,2.87,2.92,2.94,2.89,3.14,2.96,0.4828892830961864,-0.4708819205719713,-1.7633770492616812,0.5412672828877564,1547.614200582214,382.66154576911447,0.00035446855369796056,0.2693919749126379,-0.25225941429028814,1.6506148849267805e-05,2170.926644971896,0.0007503580105232223
4/28/22,0.37,0.71,0.82,,1.38,2.04,2.63,2.8,2.86,2.88,2.85,3.1,2.92,0.464095839320367,-0.4523014414054779,0.8406274625448329,-2.5203309754938763,483.10357473123133,1188.247441708351,0.0003377443308617356,0.2666902994448024,-0.24998153054224034,-8.275178515909298e-05,2154.5818965961416,0.000715072961808007
4/27/22,0.37,0.63,0.82,,1.39,1.97,2.58,2.75,2.81,2.84,2.82,3.08,2.91,1.3061241346406802,-1.2944269065749727,-5.157044672920492,0.8444916027159001,3960.4028517392326,564.6636717652169,0.00033682883314721307,0.36860569077356425,-0.3522136769703255,-0.031133643144058185,2803.118751907774,0.0006965231751880782
4/26/22,0.38,0.61,0.83,,1.4,1.99,2.54,2.72,2.79,2.8,2.77,3.03,2.86,0.31776789376960973,-0.3058798334963928,2.8194141962217927,-4.866935279840776,813.0548224463666,1453.1382461163685,0.00033487434678288017,0.5092179817722486,-0.4928502322972467,-0.1371433207978679,3258.0825126654227,0.000680157060641788
4/25/22,0.4,0.61,0.91,,1.42,2.03,2.63,2.79,2.84,2.85,2.81,3.06,2.88,0.7108450326189062,-0.7064139024204149,-0.5306161461319112,0.07807834389492166,1666.9665764554202,25.576809286589416,4.184703558765647e-05,0.17376386422365545,-0.15708566383361644,0.12048292448853323,2412.1757205069434,0.0006982802441370402
4/22/22,0.46,0.64,0.83,,1.34,2.06,2.72,2.88,2.94,2.95,2.9,3.14,2.95,0.5793165569263894,-0.5666834264879985,4.289129947025667,-11.389726427308657,1233.0217133573708,3301.689561114888,0.0003892600902268929,0.7049220370277139,-0.6877729224379683,-0.2855011669557635,3625.5899405670953,0.0007741438223896719
4/21/22,0.5,0.65,0.83,,1.32,2.01,2.68,2.87,2.96,2.96,2.9,3.12,2.94,0.27789707979960787,-0.26762125271618975,-0.5473708933558872,0.14029065735188018,1650.3500799903054,140.9987217473151,0.0002665898007971732,0.2209634792046942,-0.20400975089778473,-0.028984969731819486,1474.0975522648387,0.0007467682451729699
4/20/22,0.35,0.56,0.82,,1.29,1.93,2.6,2.79,2.87,2.88,2.85,3.08,2.9,0.6391905269822151,-0.6319387641793149,-1.012221591902672,0.23394266703855618,333.26323423239194,90.79228523777236,0.0001504216884082926,0.09864432419294628,-0.0830097843527574,1.8540655763401456e-07,563.4403742251477,0.0007176909985053817
4/19/22,0.37,0.58,0.81,,1.28,1.94,2.61,2.81,2.91,2.95,2.93,3.19,3.01,1.119226222622459,-1.1071679423819258,7.3114086726008845,-15.257000124617166,1406.6913413396353,2784.5575459011397,0.00036536724604434545,1.038564746090051,-1.0220887266317813,-0.37238870924224393,5453.387047918892,0.0007711714061185083
4/18/22,0.38,0.6,0.81,,1.27,1.84,2.46,2.68,2.79,2.85,2.85,3.12,2.95,0.589272656261483,-0.5786115844718328,-1.9046178944927052,0.6151796611379015,1374.7251479850497,396.821668448923,0.0002731958470481847,0.6677792481912623,-0.6518940739069606,-0.24030978177880108,3491.053240298711,0.0006744667884654531
